PWSID	Group	SystemName	County	SrcNum	Src_Name	SourceType	SourceUse	TrObjective	TrProcss	Src_EffectieDate	SRC_InactiveDate
47670	A	LOFALL WATER SYSTEM INC	KITSAP	02	WELL #1 ABC677	Well	Permanent			12/04/1992	
47671	A	HARTMANS LOG CABIN RESORT INC	FERRY	01	Well #1 - AHC836	Well	Emergency	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, RAPID SAND"	01/01/1970	
47671	A	HARTMANS LOG CABIN RESORT INC	FERRY	01	Well #1 - AHC836	Well	Emergency	IRON & MANGANESE REMOVAL	OZONATION	01/01/1970	
47671	A	HARTMANS LOG CABIN RESORT INC	FERRY	02	Well #2 - AHC837	Well	Permanent	IRON & MANGANESE REMOVAL	OZONATION	01/01/1970	
47671	A	HARTMANS LOG CABIN RESORT INC	FERRY	02	Well #2 - AHC837	Well	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, RAPID SAND"	01/01/1970	
47671	A	HARTMANS LOG CABIN RESORT INC	FERRY	03	Well #3 - AHC838	Well	Permanent			08/05/2005	08/05/2005
47671	A	HARTMANS LOG CABIN RESORT INC	FERRY	04	Well #4 - AHC839	Well	Permanent			01/01/1970	
47673	A	LOG CABIN PUB & EATERY	PIERCE	01	Spring	Groundwater	Permanent			12/08/1995	12/08/1995
47673	A	LOG CABIN PUB & EATERY	PIERCE	02	Well #1 AAZ130	Well	Permanent			12/08/1995	
47700	A	LOGANDALE WATER ASSOC INC.	KING	01	WELL # 1	Well	Permanent			01/01/1970	
47820	A	LOMBARD LOOP WATER ASSOCIATION	YAKIMA	01	Well #1	Well	Permanent			01/01/2011	
47820	A	LOMBARD LOOP WATER ASSOCIATION	YAKIMA	02	Well #2	Well	Emergency			01/01/1970	
47820	A	LOMBARD LOOP WATER ASSOCIATION	YAKIMA	03	"WF/S01,S02"	Well Field	Permanent			02/09/2010	
47893	A	LONE LAKE SHORES COMMUNITY ASSN	ISLAND	01	AGA910 WELL 1	Well	Permanent			01/01/1970	
47925	A	LONE ROCK WATER ASSN	KITSAP	01	WELL #1 AAF908	Well	Permanent			01/01/1970	
47925	A	LONE ROCK WATER ASSN	KITSAP	05	WELL #5 InAct 02/15/1991	Well	Permanent			02/15/1991	02/15/1991
47925	A	LONE ROCK WATER ASSN	KITSAP	06	WELL #2 APK826 Unapproved	Well	Emergency			04/18/2006	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	01	MAIN IMPOUNDMENT	Surface	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	01	MAIN IMPOUNDMENT	Surface	Permanent	PARTICULATE (TURBIDITY) REMOVAL	COAGULATION	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	01	MAIN IMPOUNDMENT	Surface	Permanent	DISINFECTON BYPRODUCTS CONTROL	"FILTRATION, MEMBRANE (MICRO/ULTRA)"	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	01	MAIN IMPOUNDMENT	Surface	Permanent	PARTICULATE (TURBIDITY) REMOVAL	RAPID MIX/IN-LINE BLENDER	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	01	MAIN IMPOUNDMENT	Surface	Permanent	DISINFECTON BYPRODUCTS CONTROL	COAGULATION	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	01	MAIN IMPOUNDMENT	Surface	Permanent	CORROSION CONTROL	PH ADJUSTMENT	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	01	MAIN IMPOUNDMENT	Surface	Permanent	INORGANICS REMOVAL/TREATMENT	"SEDIMENTATION, OTHER"	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	01	MAIN IMPOUNDMENT	Surface	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, MEMBRANE (MICRO/ULTRA)"	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	02	REIKKOLA CREEK	Surface	Emergency	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, MEMBRANE (MICRO/ULTRA)"	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	02	REIKKOLA CREEK	Surface	Emergency	ORGANICS AND COLOR REMOVAL	FLOCCULATION	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	02	REIKKOLA CREEK	Surface	Emergency	DISINFECTON BYPRODUCTS CONTROL	COAGULATION	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	02	REIKKOLA CREEK	Surface	Emergency	PARTICULATE (TURBIDITY) REMOVAL	FLOCCULATION	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	02	REIKKOLA CREEK	Surface	Emergency	INORGANICS REMOVAL/TREATMENT	FLOCCULATION	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	02	REIKKOLA CREEK	Surface	Emergency	PARTICULATE (TURBIDITY) REMOVAL	RAPID MIX/IN-LINE BLENDER	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	02	REIKKOLA CREEK	Surface	Emergency	DISINFECTON BYPRODUCTS CONTROL	"FILTRATION, MEMBRANE (MICRO/ULTRA)"	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	02	REIKKOLA CREEK	Surface	Emergency	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	02	REIKKOLA CREEK	Surface	Emergency	PARTICULATE (TURBIDITY) REMOVAL	COAGULATION	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	02	REIKKOLA CREEK	Surface	Emergency	INORGANICS REMOVAL/TREATMENT	RAPID MIX/IN-LINE BLENDER	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	03	MATTICKS CREEK	Surface	Seasonal	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, RAPID SAND"	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	03	MATTICKS CREEK	Surface	Seasonal	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	03	MATTICKS CREEK	Surface	Seasonal	PARTICULATE (TURBIDITY) REMOVAL	COAGULATION	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	03	MATTICKS CREEK	Surface	Seasonal	DISINFECTON BYPRODUCTS CONTROL	"FILTRATION, MEMBRANE (MICRO/ULTRA)"	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	03	MATTICKS CREEK	Surface	Seasonal	DISINFECTON BYPRODUCTS CONTROL	COAGULATION	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	03	MATTICKS CREEK	Surface	Seasonal	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, MEMBRANE (MICRO/ULTRA)"	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	03	MATTICKS CREEK	Surface	Seasonal	CORROSION CONTROL	PH ADJUSTMENT	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	04	DOHMAN RESERVOIR	Surface	Permanent	CORROSION CONTROL	PH ADJUSTMENT	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	04	DOHMAN RESERVOIR	Surface	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, MEMBRANE (MICRO/ULTRA)"	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	04	DOHMAN RESERVOIR	Surface	Permanent	DISINFECTON BYPRODUCTS CONTROL	COAGULATION	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	04	DOHMAN RESERVOIR	Surface	Permanent	PARTICULATE (TURBIDITY) REMOVAL	RAPID MIX/IN-LINE BLENDER	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	04	DOHMAN RESERVOIR	Surface	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	04	DOHMAN RESERVOIR	Surface	Permanent	PARTICULATE (TURBIDITY) REMOVAL	COAGULATION	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	04	DOHMAN RESERVOIR	Surface	Permanent	DISINFECTON BYPRODUCTS CONTROL	"FILTRATION, MEMBRANE (MICRO/ULTRA)"	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	04	DOHMAN RESERVOIR	Surface	Permanent	ORGANICS AND COLOR REMOVAL	COAGULATION	01/01/1970	
48000	A	LONG BEACH WATER DEPARTMENT	PACIFIC	05	35500/ILWACO	Intertie - Untreated	Emergency			03/03/2003	
48020	A	LONG BEACH WATER DISTRICT	ISLAND	01	AGA707 WELL 1	Well	Permanent			01/01/1970	
48030	A	LONG LAKE VIEW EST 1	KITSAP	01	WELL #1 AGN670	Well	Permanent			01/01/1970	
48031	A	LONG LAKE VIEW EST 2 5	KITSAP	01	WELL #1 WW AAC345 LG LK V EST	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	07/07/1969	
48031	A	LONG LAKE VIEW EST 2 5	KITSAP	02	WELL #2 WW AAC346	Well in Well Field	Permanent			03/10/1980	
48031	A	LONG LAKE VIEW EST 2 5	KITSAP	03	WELL #3 WW AAC344	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	10/02/1980	
48031	A	LONG LAKE VIEW EST 2 5	KITSAP	03	WELL #3 WW AAC344	Well in Well Field	Permanent	TASTE/ODOR CONTROL & DECHLORINATION	"CHLORINATION, HYPOCHLORITE"	10/02/1980	
48031	A	LONG LAKE VIEW EST 2 5	KITSAP	04	"WF (S01, S02, & S03)"	Well Field	Permanent			09/01/1995	
48031	A	LONG LAKE VIEW EST 2 5	KITSAP	05	WELL #4 AAC127	Well	Emergency			08/21/1996	
48031	A	LONG LAKE VIEW EST 2 5	KITSAP	06	"Well #5 BHF225 8"""	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	08/28/2012	
48050	A	LONG POINT WATER COMPANY INC	ISLAND	01	AGA781 Well 1	Well	Permanent			03/01/1993	03/01/1993
48050	A	LONG POINT WATER COMPANY INC	ISLAND	02	AGA778 Well 2	Well in Well Field	Permanent	IRON & MANGANESE REMOVAL	"FILTRATION, GRNSND/CATALYTIC MEDIA"	01/01/1970	
48050	A	LONG POINT WATER COMPANY INC	ISLAND	02	AGA778 Well 2	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48050	A	LONG POINT WATER COMPANY INC	ISLAND	02	AGA778 Well 2	Well in Well Field	Permanent	IRON & MANGANESE REMOVAL	OZONATION	01/01/1970	
48050	A	LONG POINT WATER COMPANY INC	ISLAND	03	AGA674 Well 3	Well in Well Field	Permanent	IRON & MANGANESE REMOVAL	OZONATION	03/01/1993	
48050	A	LONG POINT WATER COMPANY INC	ISLAND	03	AGA674 Well 3	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	03/01/1993	
48050	A	LONG POINT WATER COMPANY INC	ISLAND	03	AGA674 Well 3	Well in Well Field	Permanent	IRON & MANGANESE REMOVAL	"FILTRATION, GRNSND/CATALYTIC MEDIA"	03/01/1993	
48050	A	LONG POINT WATER COMPANY INC	ISLAND	04	"Wells 2, 3  & 4 Wellfield"	Well Field	Permanent	IRON & MANGANESE REMOVAL	"FILTRATION, GRNSND/CATALYTIC MEDIA"	07/31/1997	
48050	A	LONG POINT WATER COMPANY INC	ISLAND	04	"Wells 2, 3  & 4 Wellfield"	Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	07/31/1997	
48050	A	LONG POINT WATER COMPANY INC	ISLAND	04	"Wells 2, 3  & 4 Wellfield"	Well Field	Permanent	IRON & MANGANESE REMOVAL	OZONATION	07/31/1997	
48050	A	LONG POINT WATER COMPANY INC	ISLAND	05	Well #4	Well in Well Field	Permanent	IRON & MANGANESE REMOVAL	OZONATION	04/04/2003	
48050	A	LONG POINT WATER COMPANY INC	ISLAND	05	Well #4	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	04/04/2003	
48050	A	LONG POINT WATER COMPANY INC	ISLAND	05	Well #4	Well in Well Field	Permanent	IRON & MANGANESE REMOVAL	"FILTRATION, GRNSND/CATALYTIC MEDIA"	04/04/2003	
48058	A	LONGBRANCH SHORES WATER ASSOCIATION	PIERCE	01	Well # 1 AEF243	Well	Permanent			01/01/1970	
48065	A	LONG LAKE SHORES	GRANT	01	Well #1 - AEH381	Well	Emergency	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48065	A	LONG LAKE SHORES	GRANT	02	SO2	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	07/10/2014	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	01	COWLITZ RIVER #1	Surface	Emergency	PARTICULATE (TURBIDITY) REMOVAL	COAGULATION	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	01	COWLITZ RIVER #1	Surface	Emergency	PARTICULATE (TURBIDITY) REMOVAL	RAPID MIX/IN-LINE BLENDER	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	01	COWLITZ RIVER #1	Surface	Emergency	SOFTENING (HARDNESS REMOVAL)	PH ADJUSTMENT	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	01	COWLITZ RIVER #1	Surface	Emergency	INORGANICS REMOVAL/TREATMENT	"FILTRATION, RAPID SAND"	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	01	COWLITZ RIVER #1	Surface	Emergency	ORGANICS AND COLOR REMOVAL	FLOCCULATION	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	01	COWLITZ RIVER #1	Surface	Emergency	PARTICULATE (TURBIDITY) REMOVAL	FLOCCULATION	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	01	COWLITZ RIVER #1	Surface	Emergency	ORGANICS AND COLOR REMOVAL	COAGULATION	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	01	COWLITZ RIVER #1	Surface	Emergency	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, RAPID SAND"	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	01	COWLITZ RIVER #1	Surface	Emergency	IRON & MANGANESE REMOVAL	"FILTRATION, RAPID SAND"	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	01	COWLITZ RIVER #1	Surface	Emergency	DISINFECTION	"CHLORINATION, GASEOUS"	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	01	COWLITZ RIVER #1	Surface	Emergency	DENTAL HEALTH	FLUORIDATION	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	01	COWLITZ RIVER #1	Surface	Emergency	CORROSION CONTROL	PH ADJUSTMENT	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	01	COWLITZ RIVER #1	Surface	Emergency	ORGANICS AND COLOR REMOVAL	"FILTRATION, RAPID SAND"	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	01	COWLITZ RIVER #1	Surface	Emergency	PARTICULATE (TURBIDITY) REMOVAL	"SEDIMENTATION, OTHER"	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	02	COLUMBIA RIVER-WYHSR #2	Surface	Emergency	ORGANICS AND COLOR REMOVAL	"FILTRATION, RAPID SAND"	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	02	COLUMBIA RIVER-WYHSR #2	Surface	Emergency	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, RAPID SAND"	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	02	COLUMBIA RIVER-WYHSR #2	Surface	Emergency	IRON & MANGANESE REMOVAL	"FILTRATION, RAPID SAND"	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	02	COLUMBIA RIVER-WYHSR #2	Surface	Emergency	INORGANICS REMOVAL/TREATMENT	"FILTRATION, RAPID SAND"	01/01/1970	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	03	"38000 / Kelso, City of"	Intertie - Untreated	Emergency			09/02/2009	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	04	"Well #1 PW1 BAM420 24"" WW"	Well in Well Field	Permanent			01/24/2013	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	05	"Well #2 PW2 BHF855 24"" WW"	Well in Well Field	Permanent			01/24/2013	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	06	"Well #3 PW3 BHF856 24"" WW"	Well in Well Field	Permanent			01/24/2013	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	07	"Well #4 PW4 BHF857 24"" WW"	Well in Well Field	Permanent			01/24/2013	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	08	"Mint Farm WF(S04, 5, 6 &7)"	Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/24/2013	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	08	"Mint Farm WF(S04, 5, 6 &7)"	Well Field	Permanent	CORROSION CONTROL	PH ADJUSTMENT	01/24/2013	
48100	A	LONGVIEW WATER DEPARTMENT	COWLITZ	08	"Mint Farm WF(S04, 5, 6 &7)"	Well Field	Permanent	DENTAL HEALTH	FLUORIDATION	01/24/2013	
48160	A	LONGWOOD WATER ASSOCIATION	ISLAND	01	AGA859 WELL 1	Well	Permanent			01/01/1970	
48200	A	LOOMIS WATER USERS ASSN INC	OKANOGAN	01	Well #1	Well	Emergency			02/14/1997	02/14/1997
48200	A	LOOMIS WATER USERS ASSN INC	OKANOGAN	02	Well #2	Well in Well Field	Permanent			02/12/1991	
48200	A	LOOMIS WATER USERS ASSN INC	OKANOGAN	03	Well #3	Well in Well Field	Permanent			05/01/1995	
48200	A	LOOMIS WATER USERS ASSN INC	OKANOGAN	04	"WF/S02,S03"	Well Field	Permanent			05/16/1995	
48250	A	STEVENS CO PUD - LOON LAKE	STEVENS	01	Loon Lake Shop - ACW893	Well	Emergency	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48250	A	STEVENS CO PUD - LOON LAKE	STEVENS	02	Morgan 3	Well	Emergency	IRON & MANGANESE REMOVAL	PERMANGANATE	11/02/1993	11/02/1993
48250	A	STEVENS CO PUD - LOON LAKE	STEVENS	03	Old Sunset Bay - ABR226	Well in Well Field	Emergency	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	11/02/1990	
48250	A	STEVENS CO PUD - LOON LAKE	STEVENS	04	New Sunset Bay - ABR227	Well in Well Field	Emergency	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	11/02/1990	
48250	A	STEVENS CO PUD - LOON LAKE	STEVENS	05	"WF/S03,S04"	Well Field	Emergency	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	12/18/1995	
48250	A	STEVENS CO PUD - LOON LAKE	STEVENS	06	LLSW Well #1 - ACW891	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	12/26/2003	
48250	A	STEVENS CO PUD - LOON LAKE	STEVENS	06	LLSW Well #1 - ACW891	Well in Well Field	Permanent	CORROSION CONTROL	CORROSION INHIBITORS - PHOSP/SILICA	12/26/2003	
48250	A	STEVENS CO PUD - LOON LAKE	STEVENS	07	LLSW Well #2 - ACW892	Well in Well Field	Permanent	CORROSION CONTROL	CORROSION INHIBITORS - PHOSP/SILICA	12/26/2003	
48250	A	STEVENS CO PUD - LOON LAKE	STEVENS	07	LLSW Well #2 - ACW892	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	12/26/2003	
48250	A	STEVENS CO PUD - LOON LAKE	STEVENS	08	"WF/S06 & S07 (LLSW S01, S02)"	Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	12/26/2003	
48250	A	STEVENS CO PUD - LOON LAKE	STEVENS	08	"WF/S06 & S07 (LLSW S01, S02)"	Well Field	Permanent	CORROSION CONTROL	CORROSION INHIBITORS - PHOSP/SILICA	12/26/2003	
48250	A	STEVENS CO PUD - LOON LAKE	STEVENS	09	Christensen - Well #1	Well	Emergency			09/20/2012	09/20/2012
48250	A	STEVENS CO PUD - LOON LAKE	STEVENS	10	Maple Street Well - BAC686	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	07/06/2010	
48266	A	LOPEZ ISLAND GOLF CLUB	SAN JUAN	01	WELL #1 AGA666	Well	Permanent			01/01/1970	
48276	A	LOPEZ SCHOOL DISTRICT #144	SAN JUAN	01	SCHOOL WELL	Well	Permanent			04/27/1995	04/27/1995
48276	A	LOPEZ SCHOOL DISTRICT #144	SAN JUAN	02	GALLANGER WELL	Well	Permanent			05/11/1995	05/11/1995
48276	A	LOPEZ SCHOOL DISTRICT #144	SAN JUAN	03	POTTENGER WELL AAE792	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	04/27/1995	
48300	A	MASON COUNTY LOST LAKE	MASON	01	WELL #1 ABR959	Well	Permanent			01/01/1970	
48345	A	LOST LAKE PROPERTY OWNERS ASSN	ISLAND	01	AGA722 Well 1	Well in Well Field	Permanent	IRON & MANGANESE REMOVAL	"FILTRATION, GRNSND/CATALYTIC MEDIA"	01/01/1970	
48345	A	LOST LAKE PROPERTY OWNERS ASSN	ISLAND	01	AGA722 Well 1	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48345	A	LOST LAKE PROPERTY OWNERS ASSN	ISLAND	01	AGA722 Well 1	Well in Well Field	Permanent	IRON & MANGANESE REMOVAL	OZONATION	01/01/1970	
48345	A	LOST LAKE PROPERTY OWNERS ASSN	ISLAND	02	AGA723 Well 2	Well in Well Field	Permanent	IRON & MANGANESE REMOVAL	OZONATION	01/01/1970	
48345	A	LOST LAKE PROPERTY OWNERS ASSN	ISLAND	02	AGA723 Well 2	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48345	A	LOST LAKE PROPERTY OWNERS ASSN	ISLAND	02	AGA723 Well 2	Well in Well Field	Permanent	IRON & MANGANESE REMOVAL	"FILTRATION, GRNSND/CATALYTIC MEDIA"	01/01/1970	
48345	A	LOST LAKE PROPERTY OWNERS ASSN	ISLAND	03	Wells 1 & 2	Well Field	Permanent	IRON & MANGANESE REMOVAL	"FILTRATION, GRNSND/CATALYTIC MEDIA"	10/28/1994	
48345	A	LOST LAKE PROPERTY OWNERS ASSN	ISLAND	03	Wells 1 & 2	Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	10/28/1994	
48345	A	LOST LAKE PROPERTY OWNERS ASSN	ISLAND	03	Wells 1 & 2	Well Field	Permanent	IRON & MANGANESE REMOVAL	OZONATION	10/28/1994	
48348	A	LOST RIVER AIRPORT ASSOCIATION	OKANOGAN	01	Well #1 - AGJ150	Well	Permanent			01/01/1970	
48348	A	LOST RIVER AIRPORT ASSOCIATION	OKANOGAN	02	Well #2 - AKH710	Well	Emergency			04/25/2006	
48348	A	LOST RIVER AIRPORT ASSOCIATION	OKANOGAN	03	Well #3 - AGJ151	Well	Permanent			01/01/1970	
48466	A	KEY RIDGE WATER SYSTEM	PIERCE	01	WELL #1 - KEY RIDGE AAD969	Well	Permanent			01/01/1970	
48466	A	KEY RIDGE WATER SYSTEM	PIERCE	02	WELL #2 - KEY RIDGE AAE104	Well	Permanent			01/01/1970	
48475	A	LOVELAND MOBILE ESTATES	PIERCE	01	WELL #1 AEF214	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48475	A	LOVELAND MOBILE ESTATES	PIERCE	02	WELL #2 AEF213	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48475	A	LOVELAND MOBILE ESTATES	PIERCE	03	WELL #3 AEF215	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48553	A	FOUTCH-MINTER WATER SYSTEM	PIERCE	01	FOUCH-MINTER AEF380	Well	Emergency			07/07/2004	
48553	A	FOUTCH-MINTER WATER SYSTEM	PIERCE	02	FOUCH-MINTER #2 ACN766	Well	Permanent			07/07/2004	
48704	A	USACE ILLIA RESIDENTIAL AREA	GARFIELD	01	ILLIA WELL	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48705	A	LOWER GRANITE LOCK & DAM	GARFIELD	01	Well #1 - ABR810	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48705	A	LOWER GRANITE LOCK & DAM	GARFIELD	02	Well #2 - ABR811	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	06/21/2005	
48720	A	LOWER MONUMENTAL DAM - NORTH	FRANKLIN	01	Well #1 - ABR795	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	07/19/2004	
48720	A	LOWER MONUMENTAL DAM - NORTH	FRANKLIN	02	Well #2 - AFQ249	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	07/19/2004	
48800	A	LUANA WATER ASSN.	KING	01	Well # 1 APR021	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48800	A	LUANA WATER ASSN.	KING	02	Well  # 2 APR066	Well in Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	05/06/2008	
48800	A	LUANA WATER ASSN.	KING	03	Wells 1 & 2	Well Field	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	10/28/2008	
48875	A	LUMMI POINT WATER ASSOCIATION	WHATCOM	01	Well # 1 AFM077	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48875	A	LUMMI POINT WATER ASSOCIATION	WHATCOM	01	Well # 1 AFM077	Well	Permanent	IRON & MANGANESE REMOVAL	ION EXCHANGE	01/01/1970	
48875	A	LUMMI POINT WATER ASSOCIATION	WHATCOM	01	Well # 1 AFM077	Well	Permanent	CORROSION CONTROL	PH ADJUSTMENT	01/01/1970	
48875	A	LUMMI POINT WATER ASSOCIATION	WHATCOM	02	Well # 2 AFM078	Well	Permanent	CORROSION CONTROL	PH ADJUSTMENT	01/01/1970	
48875	A	LUMMI POINT WATER ASSOCIATION	WHATCOM	02	Well # 2 AFM078	Well	Permanent	IRON & MANGANESE REMOVAL	ION EXCHANGE	01/01/1970	
48875	A	LUMMI POINT WATER ASSOCIATION	WHATCOM	02	Well # 2 AFM078	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48875	A	LUMMI POINT WATER ASSOCIATION	WHATCOM	03	Well # 3 AFM076	Well	Emergency	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
48875	A	LUMMI POINT WATER ASSOCIATION	WHATCOM	03	Well # 3 AFM076	Well	Emergency	IRON & MANGANESE REMOVAL	ION EXCHANGE	01/01/1970	
