PWSID	Group	SystemName	County	SrcNum	Src_Name	SourceType	SourceUse	TrObjective	TrProcss	Src_EffectieDate	SRC_InactiveDate
38649	B	ALTAS WEST BEACH WATER SYSTEM	OKANOGAN	01	WELL 1	Well	Permanent			01/01/1970	
38690	B	FLAGOR S WELL	BENTON	01	FLAGOR S WELL	Well	Permanent			01/01/1970	
38701	B	CHAPPEL WATER SYSTEM	BENTON	01	WELL #1	Well	Permanent			01/01/1970	
38714	B	SCHICK DOMESTIC WELL	GRANT	01	Well #1	Well	Permanent			01/01/1970	
38727	B	TUCANNON CELLARS WATER SYSTEM	BENTON	01	WELL 1	Well	Permanent			01/01/1970	
38753	B	MOLSON GRANGE AND MUSEUM	OKANOGAN	01	WELL 1	Well	Permanent			01/01/1970	
38779	B	ESCALERA WATER SYSTEM	FRANKLIN	01	WELL 1	Well	Permanent			01/01/1970	
38801	B	ABEJA	WALLA WALLA	01	Well #1	Well	Permanent			01/01/1970	
38840	B	QUAIL RIDGE WATER DISTRICT	SPOKANE	01	WELL 1	Well	Permanent			01/01/1970	
38851	B	KOESEL SPRING	SPOKANE	01	Koesel Spring	Groundwater	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
38864	B	TOUCHET SDA CHURCH	WALLA WALLA	01	WELL 1	Well	Permanent			01/01/1970	
38890	B	LOWDEN SCHOOLHOUSE	WALLA WALLA	01	Well #1	Well	Permanent			01/01/1970	
38940	B	SWEETWATER	BENTON	01	WELL 1	Well	Permanent			01/01/1970	
38951	B	COLUMBIA RIVER WATER ASSOCIATION	FERRY	01	WELL #1	Well	Permanent			01/01/1970	
38964	B	BEAUCHAMP-SCHMIDT CENTER SYSTEM	BENTON	01	WELL #1	Well	Permanent			01/01/1970	
38990	B	CHESAW MEATS (CUSTOM)	OKANOGAN	01	WELL	Well	Permanent			01/01/1970	
39016	B	JOHNSON WATER SYSTEM	SPOKANE	01	Well #1	Well	Permanent			01/01/1970	
39042	B	KELLOUGH COMMUNITY WELL	YAKIMA	01	WELL #1	Well	Permanent			01/01/1970	
39055	B	PALOUSE CONSERVATION FIELD STATION	WHITMAN	01	Well #1	Well	Permanent	DISINFECTION	OTHER PROCESSES/OBJECTIVES	01/01/1970	
39055	B	PALOUSE CONSERVATION FIELD STATION	WHITMAN	01	Well #1	Well	Permanent	DISINFECTION	ULTRAVIOLET RADIATION	01/01/1970	
39081	B	FONTANA D MARCHE SYSTEM	FRANKLIN	01	FONTANA D MARCHE	Well	Permanent			01/01/1970	
39101	B	H.R. WATER SYSTEM	CHELAN	01	WELL	Well	Permanent			01/01/1970	
39127	B	MCLANE WATER SYSTEM	FRANKLIN	01	WELL	Well	Permanent			01/01/1970	
39140	B	ROBINSON WELL	BENTON	01	WELL	Well	Permanent			01/01/1970	
39151	B	BENTON CO FIRE DIST 1 STATION 2	BENTON	01	WELL 1	Well	Permanent			01/01/1970	
39164	B	WESTWOOD ACRES WATER SYSTEM	SPOKANE	01	WELL #1	Well	Permanent			01/01/1970	
39177	B	LEACH WATER SYSTEM	STEVENS	01	WELL #1	Well	Permanent			01/01/1970	
39190	B	BATES WATER SYSTEM	STEVENS	01	WELL #1	Well	Permanent			01/01/1970	
39216	B	MILLS WATER SYSTEM	BENTON	01	WELL #1	Well	Permanent			01/01/1970	
39242	B	BLACK WATER SYSTEM	SPOKANE	01	WELL	Well	Permanent			01/01/1970	
39320	B	CROP PRODUCTION SERVICE	WALLA WALLA	01	Well #1	Well	Permanent			01/01/1970	
39333	B	DRIGGS WATER SYSTEM	GRANT	01	Well #1	Well	Permanent			01/01/1970	
39359	B	MCMECHAN WELL ASSN	YAKIMA	01	Well #1	Well	Permanent			01/01/1970	
39372	B	WASTE MANAGEMENT	BENTON	01	WELL #1	Well	Permanent			01/01/1970	
39385	B	CAPPS WATER SYSTEM	FRANKLIN	01	WELL 1	Well	Permanent			01/01/1970	
39463	B	APPLEWOOD FARMS	SPOKANE	01	WELL	Well	Permanent			01/01/1970	
39476	B	TWO KEYS RANCH	BENTON	01	WELL 1	Well	Permanent			01/01/1970	
39489	B	THOM WATER SYSTEM	BENTON	01	WELL #1	Well	Permanent			01/01/1970	
39501	B	BARRINGER WATER SYSTEM	OKANOGAN	01	WELL	Well	Permanent			01/01/1970	
39514	B	SKYLINE ESTATES	SPOKANE	01	WELL #1	Well	Permanent			01/01/1970	
39540	B	CHUCK S TRUCK REPAIR	BENTON	01	WELL 1	Well	Permanent			01/01/1970	
39579	B	LEDER SHORT PLAT WATER SYSTEM	OKANOGAN	01	WELL 1	Well	Permanent			01/01/1970	
39601	B	LENWOOD FARMS	FRANKLIN	01	LENWOOD FARMS WELL	Well	Permanent			01/01/1970	
39614	B	WOODCREST FALLS	OKANOGAN	01	WELL	Well	Permanent			01/01/1970	
39640	B	GRANT ORCHARDS WATER COMPANY	GRANT	01	Well #1	Well	Permanent			01/01/1970	
39651	B	GRANT ORCHARD MHP	GRANT	01	Well #1	Well	Permanent			01/01/1970	
39651	B	GRANT ORCHARD MHP	GRANT	02	Well #2	Well	Emergency			08/30/1996	
39677	B	VAN HEES WATER SYSTEM	YAKIMA	01	WELL	Well	Permanent			01/01/1970	
39690	B	PAINTED SUMMER HILLS	DOUGLAS	01	WELL #1	Well	Permanent			01/01/1970	
39701	B	R & R TRANSFER & RECYCLING INC.	CLARK	01	R & R TRANSFER	Well	Permanent			01/01/1970	
39702	B	DENTON SUPPLY	KING	01	DENTON SUPPLY	Well	Permanent			01/01/1970	
39714	B	BECKSTROM NURSERY	CLARK	01	BECKSTROM NURSERY	Well	Permanent			01/01/1970	
39715	B	"COLLINS, MIKE"	KING	01	WELL #1	Well	Permanent			01/01/1970	
39754	B	ROCKY RIDGE WATER ASSOC.	KING	01	ROCKY RIDGE COMM WEL	Well	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
39754	B	ROCKY RIDGE WATER ASSOC.	KING	01	ROCKY RIDGE COMM WEL	Well	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, RAPID SAND"	01/01/1970	
39754	B	ROCKY RIDGE WATER ASSOC.	KING	01	ROCKY RIDGE COMM WEL	Well	Permanent	IRON & MANGANESE REMOVAL	PERMANGANATE	01/01/1970	
39767	B	DISTINCTIVE WATER SYSTEM	KING	01	WELL #1	Well	Permanent			01/01/1970	
39779	B	"FOSTER, GENE L."	CLARK	01	FOSTER WELL #1	Well	Permanent			01/01/1970	
39792	B	VIRGINIA COVE	KITSAP	01	VIRGINIA COVE	Well	Permanent			01/01/1970	
39793	B	CRAM ESTATES WATER SYSTEM	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
39801	B	GREEN STUMP	KITSAP	01	WELL #1 NO TAG GREEN/STUMP	Well	Permanent			01/01/1970	
39802	B	NOVICKY/WICK WATER SYSTEM	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
39815	B	BAKER (LLOYD) WATER SYSTEM	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
39828	B	JAD WATER SYSTEM	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
39853	B	"OZIER, DANIEL & PATRICIA"	CLARK	01	OZIER WELL #1	Well	Permanent			01/01/1970	
39854	B	61ST AVE CT E WATER SYSTEM	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
39867	B	"LEE, JEONG WATER SYSTEM"	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
39879	B	CASCADE #I	KITSAP	01	Well #1 AAB633	Well	Permanent			01/01/1970	
39880	B	HONEYMOON BAY HTS PROP OWNERS ASSN	ISLAND	01	H.B.HTS WELL APH288	Well	Permanent			01/01/1970	
39892	B	"HEISER, CLEO AND JUANITA"	CLARK	01	HEISER WELL #1	Well	Permanent			01/01/1970	
39893	B	TROXELL WATER SYSTEM	ISLAND	01	WELL #1 ALQ371	Well	Permanent			01/01/1970	
39906	B	COHRS WATER SYSTEM	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
39918	B	KWIK SHOP TOO	THURSTON	01	WELL #1	Well	Permanent			01/01/1970	
39919	B	FERTILE HILLS WATER ASSN	ISLAND	01	WELL #1 BAA959	Well	Permanent	TASTE/ODOR CONTROL & DECHLORINATION	OTHER PROCESSES/OBJECTIVES	01/01/1970	
39931	B	STEEDMAN/JANKORD	KITSAP	01	WELL #1 ALP200	Well	Permanent			01/01/1970	
39932	B	SHORT PLAT 150-73	SNOHOMISH	01	WELL	Well	Permanent			01/01/1970	
39944	B	FREDDIE LANE	KITSAP	01	WELL #1 AAA116 FL	Well	Permanent			01/01/1970	
39945	B	GWP HOMEOWNERS ASSN WATER SYSTEM	PIERCE	01	WELL NO. 1	Well	Permanent			01/01/1970	
39952	B	STUTH COMPANY	KING	01	WELL #1	Well	Permanent			01/01/1970	
39965	B	MEYER/JENSEN	KING	01	MEYER/JENSEN	Well	Permanent			01/01/1970	
39977	B	"SHROYER, ZONA"	CLARK	01	WELL #1	Well	Permanent			01/01/1970	
39978	B	"WHITAKER, FRANK"	KING	01	WELL	Well	Permanent			01/01/1970	
39990	B	DOW WATER SYS	KITSAP	01	WELL #1	Well	Permanent			01/01/1970	
40014	B	YUST WATER SYSTEM	ISLAND	01	Well #1 AKY781	Well	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, RAPID SAND"	01/01/1970	
40027	B	BIZ POINT WATER SYSTEM	SKAGIT	01	CREEK	Surface	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
40077	B	STOREYBROOK ESTATES #1	MASON	01	WELL #1	Well	Permanent			01/01/1970	
40101	B	SUNRISE CORP AGNES KARVONEN	CLARK	01	WELL #1	Well	Permanent			01/01/1970	
40114	B	TOWER ROCK WATER	LEWIS	01	BLUFF MTN WELL B	Well	Permanent			01/01/1970	
40114	B	TOWER ROCK WATER	LEWIS	02	BLUFF MTN WELL A	Well	Permanent			01/15/1991	01/15/1991
40127	B	LONE STAR NORTHWEST	CLARK	01	LONE STAR IND.	Well	Permanent			01/01/1970	
40140	B	BURT & ERNIE	KITSAP	01	BURT & ERNIE	Well	Permanent			01/01/1970	
40153	B	JJ S QUICK STOP	THURSTON	01	WELL #1 AKY125	Well	Permanent			11/01/1990	
40166	B	"AMBERS, JUDAL"	CLARK	01	AMBERS WELL #1	Well	Permanent			01/01/1970	
40179	B	RIDGEVIEW WATER ASSN	GRAYS HARBOR	01	WELL #1	Well	Permanent			01/01/1970	
40192	B	NORMANDY WATER ASSOCIATION	THURSTON	01	WELL #1	Well	Permanent			01/01/1970	
40227	B	SLOAN/PRICE SHORT PLAT	JEFFERSON	01	WELL #1	Well	Permanent			01/01/1970	
40240	B	GUERIN JOCHIM	CLARK	01	WELL	Well	Permanent			01/01/1970	
40251	B	RIVERSIDE ESTATES	SKAMANIA	01	WELL	Well	Permanent			01/01/1970	
40264	B	JAMES SNELL	SKAMANIA	01	WELL	Well	Permanent			01/01/1970	
40277	B	"STOWELL, SHIRLEY S."	CLARK	01	STOWELL WELL	Well	Permanent			01/01/1970	
40303	B	RICHARD URBAN	CLARK	01	URBAN WELL	Well	Permanent			01/01/1970	
40316	B	BROOMGERRIE WATER	KITSAP	01	WELL #1	Well	Permanent			01/01/1970	
40329	B	TOWNE-PRATT-TOWNE	KITSAP	01	WELL #1	Well	Permanent	IRON & MANGANESE REMOVAL	"FILTRATION, PRESSURE SAND"	01/01/1970	
40329	B	TOWNE-PRATT-TOWNE	KITSAP	01	WELL #1	Well	Permanent	DISINFECTION	OZONATION	01/01/1970	
40329	B	TOWNE-PRATT-TOWNE	KITSAP	01	WELL #1	Well	Permanent	IRON & MANGANESE REMOVAL	OZONATION	01/01/1970	
40342	B	AIRPORT PARK	KITSAP	01	WELL #1 ACK372	Well	Permanent			01/01/1970	
40342	B	AIRPORT PARK	KITSAP	02	WELL #2 ACK373	Well	Permanent			01/01/1970	
40355	B	"MANGER, GENE"	CLARK	01	HUDDLESTON WELL	Well	Permanent			01/01/1970	
40368	B	HAPPY HOLLOW WATER	MASON	01	WELL #1 NO TAG	Well	Permanent			01/01/1970	
40381	B	DUNLAP	LEWIS	01	Well #1	Well	Permanent			01/01/1970	
40407	B	"SHERESE, ELIA WATER SYSTAEM"	CLARK	01	HETZLER WELL	Well	Permanent			01/01/1970	
40420	B	"TURNBOW, RODNEY W.S."	CLARK	01	WELL #1	Well	Permanent			01/01/1970	
40433	B	POULSBO WEST	KITSAP	01	WELL #1 AAC304	Well	Permanent			01/01/1970	
40446	B	ROBINSONS	JEFFERSON	01	WELL #1	Well	Permanent			01/01/1970	
40451	B	HUDLICKY HOMES	CLARK	01	WELL #1	Well	Permanent			01/01/1970	
40451	B	HUDLICKY HOMES	CLARK	02	WELL #2	Well	Emergency			01/01/1970	
40477	B	DAHL	THURSTON	01	WELL	Well	Permanent			01/01/1970	
40503	B	SCATTER CREEK WATER ASSOCIATION	THURSTON	01	WELL #1	Well	Permanent			01/01/1970	
40516	B	LONGNECKER S	THURSTON	01	WELL #1 AHF017	Well	Permanent	IRON & MANGANESE REMOVAL	"FILTRATION, GRNSND/CATALYTIC MEDIA"	01/01/1970	
40555	B	HAM TL	CLARK	01	WELL #1	Well	Permanent			01/01/1970	
40579	B	CADYS COVE WATER ASSN	MASON	01	WELL #1 NO TAG	Well	Permanent			01/01/1970	
40580	B	"WINDERS, GENE & TERESA"	CLARK	01	CLINGEN WELL	Well	Permanent			01/01/1970	
40619	B	TOTTEN INLET	THURSTON	01	Well #1  AKY193	Well	Permanent	IRON & MANGANESE REMOVAL	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
40619	B	TOTTEN INLET	THURSTON	01	Well #1  AKY193	Well	Permanent	INORGANICS REMOVAL/TREATMENT	ION EXCHANGE	01/01/1970	
40632	B	"RICHARDSON, TERRY"	CLARK	01	WELL #1	Well	Permanent			01/01/1970	
40645	B	BERRY RIDGE ESTATES	KITSAP	01	Well #1	Well	Permanent			01/01/1970	
40651	B	HALF MILE ROAD	KITSAP	01	WELL #1	Well	Permanent			01/01/1970	
40664	B	KREGER	CLARK	01	WELL #1	Well	Permanent			01/01/1970	
40677	B	"SATTERTHWAIT, CLIFFORD L."	CLARK	01	C. SATTERTHWAIT	Well	Permanent			01/01/1970	
40690	B	RAINIER SPORTSMAN S CLUB	THURSTON	01	RAINIER SPORTSMAN	Well	Permanent			01/01/1970	
40714	B	WENDALL JOHNSON	CLARK	01	WELL #1	Well	Permanent			01/01/1970	
40740	B	"NAUMANN, BILL"	CLARK	01	BILL NAUMANN WELL	Well	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, RAPID SAND"	01/01/1970	
40751	B	CHANDLER-COOLIGAN ESTATES	CLALLAM	01	WELL #1	Well	Permanent			01/01/1970	
40764	B	"MARVIN, JENSON"	CLARK	01	M. JENSON WELL	Well	Permanent			01/01/1970	
40790	B	"LARSON, ROBERT F"	CLARK	01	ROBERT LARSON	Well	Permanent			01/01/1970	
40801	B	COVINGTON ROAD	CLARK	01	WELL #1	Well	Permanent			01/01/1970	
40814	B	"WILLIAMS, LARRY"	CLARK	01	WELL #1	Well	Permanent			01/01/1970	
40827	B	MOLENDA	CLALLAM	01	WELL #1	Well	Permanent			01/01/1970	
40864	B	MONTAGE KENNEL	CLARK	01	WELL #1	Well	Permanent			01/01/1970	
40877	B	FISHERMANS POINT	JEFFERSON	01	WELL #1	Well	Permanent			01/01/1970	
40901	B	ELMER NICHOLS	CLARK	01	ELMER NICHOLS	Well	Permanent			01/01/1970	
40927	B	REBECCA LANE	MASON	01	WELL #1 NO TAG ARNOLD TAHJA	Well	Permanent			01/01/1970	
40940	B	LILY PAD	THURSTON	01	WELL #1 AHF023	Well	Permanent			01/01/1970	
40964	B	CANYON BREAKS	KLICKITAT	01	WELL #1	Well	Permanent			01/01/1970	
40990	B	MOONS WELL	KLICKITAT	01	WELL #1	Well	Permanent			01/01/1970	
41001	B	FINLEY FIRST BAPTIST CHURCH	BENTON	01	WELL	Well	Permanent			08/26/2005	
41027	B	OLD GERMAN BAPTIST CHURCH	FRANKLIN	01	WELL 1	Well	Permanent			01/01/1970	
41051	B	COOPER WATER SYSTEM	BENTON	01	WELL #1	Well	Permanent			01/01/1970	
41064	B	HILLSIDE ACRES WATER SYSTEM	OKANOGAN	01	WELL 1	Well	Permanent			01/01/1970	
41077	B	SHELLROCK VISTA WATER USERS ASSN	OKANOGAN	01	WELL 1	Well	Permanent			01/01/1970	
41090	B	GREENE & ROSSER WATER SYSTEM	OKANOGAN	01	WELL 1	Well	Permanent			01/01/1970	
41114	B	HUGHES/MAIN WATER SYSTEM	CHELAN	01	WELL 1	Well	Permanent			01/01/1970	
41127	B	BLEAZARD WATER SYSTEM	FRANKLIN	01	BLEAZARD WELL	Well	Permanent			01/01/1970	
41151	B	HURT S USED AUTO PARTS	BENTON	01	WELL	Well	Permanent			01/01/1970	
41164	B	BROUGHER RANCH INC	LINCOLN	01	Spring	Groundwater	Permanent	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
41177	B	MCLELLAN WATER SYSTEM	SPOKANE	01	WELL 1	Well	Permanent			01/01/1970	
41190	B	SHELTON WATER SYSTEM	WALLA WALLA	01	WELL 1	Well	Permanent			01/01/1970	
41203	B	MEADOW WATER SYSTEM	SPOKANE	01	#1 WELL	Well	Permanent			01/01/1970	
41203	B	MEADOW WATER SYSTEM	SPOKANE	02	#2 WELL	Well	Permanent			01/01/1970	
41242	B	CENEX SUPPLY AND MARKETING	SPOKANE	01	WELL #1	Well	Permanent			01/01/1970	
41255	B	WOODRUFF SHORT SUBDIVISION	KLICKITAT	01	WELL	Well	Permanent			01/01/1970	
41281	B	CALDWELL-DAVIS FARM	KLICKITAT	01	WELL #1	Well	Permanent			01/01/1970	
41294	B	CARLSON WATER	YAKIMA	01	WELL	Well	Permanent			01/01/1970	
41301	B	GRANITE LAKE WATER ASSOCIATION	SPOKANE	01	Well #1	Well	Permanent			01/01/1970	
41327	B	PETTY WATER SYSTEM	FRANKLIN	01	WELL 1	Well	Permanent			01/01/1970	
41353	B	"CARR, JACK WATER SYSTEM"	FRANKLIN	01	Well #1	Well	Permanent	PARTICULATE (TURBIDITY) REMOVAL	"FILTRATION, BAG/CARTRIDGE"	01/01/1970	
41366	B	ELK DRIVE WATER SYSTEM	YAKIMA	01	WELL 1	Well	Permanent			01/01/1970	
41392	B	BIAGI WATER SYSTEM	WALLA WALLA	01	WELL 1	Well	Permanent			01/01/1970	
41405	B	BALDWIN WATER SYSTEM	STEVENS	01	WELL	Well	Permanent			01/01/1970	
41418	B	JOHNSON WATER_SYSTEM	FRANKLIN	01	Well #1	Well	Permanent			01/01/1970	
41431	B	SNAG COVE WATER SYSTEM	STEVENS	01	Well #1	Well	Permanent			01/01/1970	
41444	B	HEATH SHORT PLAT	OKANOGAN	01	Well #1	Well	Permanent			01/01/1970	
41457	B	CHOKECHERRY INN	OKANOGAN	01	WELL 1	Well	Permanent			01/01/1970	
41470	B	STOLL S WELL	SPOKANE	01	WELL #1	Well	Permanent			01/01/1970	
41483	B	FARTHING WATER SYSTEM	BENTON	01	FARTHING WELL	Well	Permanent			01/01/1970	
41509	B	POPPEN WATER SYSTEM	KLICKITAT	01	WELL #1	Well	Permanent			01/01/1970	
41535	B	FUHRMAN WATER SYSTEM	SPOKANE	01	WELL #1	Well	Permanent			01/01/1970	
41548	B	MCGREW WATER SYSTEM	SPOKANE	01	WELL 1	Well	Permanent			01/01/1970	
41601	B	REEVES WATER SYSTEM	FRANKLIN	01	WELL #1	Well	Permanent			01/01/1970	
41614	B	CANNON WATER SYSTEM	BENTON	01	WELL #1	Well	Permanent			01/01/1970	
41664	B	PONDERAY NEWSPRINT CO - BLUE MOON	PEND OREILLE	01	WELL 1 (BLUE MOON)	Well	Permanent	SOFTENING (HARDNESS REMOVAL)	ION EXCHANGE	01/01/1970	
41677	B	MOUNTAIN SEWING	KLICKITAT	01	Well #1	Well	Permanent			01/01/1970	
41690	B	SULLIVAN WATER SYSTEM	BENTON	01	WELL 1	Well	Permanent			01/01/1970	
41703	B	BJS MOBILE HOME COURT WATER SYSTEM	OKANOGAN	01	Well #1	Well	Permanent			01/01/1970	
41777	B	"HEINS, LARRY WATER SYSTEM"	CHELAN	01	WELL 1	Well	Permanent			01/01/1970	
41790	B	A BEND IN THE RIVER LODGE	OKANOGAN	01	WELL 1	Well	Permanent			01/01/1970	
41790	B	A BEND IN THE RIVER LODGE	OKANOGAN	02	WELL 2	Well	Permanent			01/01/1970	
41814	B	J & B ORCHARDS - SOUTH	FRANKLIN	01	WELL #1	Well	Permanent	IRON & MANGANESE REMOVAL	ION EXCHANGE	01/01/1970	
41827	B	"LOST SPRINGS, INC."	KLICKITAT	01	LOST SPRING	Groundwater	Permanent			01/01/1970	
41879	B	"ANDERSON, WILLIAM WATER SYSTEM"	GRANT	01	WELL 1	Well	Permanent			01/01/1970	
41892	B	WSP PASCO WEIGH STATION 55	FRANKLIN	01	PASCO W/S	Well	Permanent			01/01/1970	
41901	B	SAM HILL S COUNTRY STORE	KLICKITAT	01	Well #1	Well	Permanent			01/01/1970	
41914	B	HILLTOP WATER ASSN	YAKIMA	01	Well #1	Well	Permanent			01/01/1970	
41934	B	BLANTON WATER SYSTEM	SPOKANE	01	WELL NO. 1	Well	Permanent			01/01/1970	
41973	B	SEALANDER WELL ASSOCIATION	YAKIMA	01	Sealander Well	Well	Permanent			01/01/1970	
41981	B	EMPEY WELL	FRANKLIN	01	EMPEY WELL	Well	Permanent			01/01/1970	
41986	B	"WELD, MYRON WATER SYSTEM"	BENTON	01	WELL 1	Well	Permanent			01/01/1970	
41999	B	ANDERSON SYSTEM 1	GRANT	01	WELL 1	Well	Permanent			01/01/1970	
42012	B	WHITE WATER SYSTEM	OKANOGAN	01	WELL #1	Well	Permanent			01/01/1970	
42051	B	BLOCK 40 COMMUNITY CLUB	GRANT	01	WELL #1	Well	Permanent			01/01/1970	
42054	B	KING ROAD	KITSAP	01	Well #1 ACR431	Well	Permanent			01/01/1970	
42055	B	"ECKLEY, ROBERT WATER SYSTEM"	OKANOGAN	01	WELL #1	Well	Permanent			01/01/1970	
42059	B	"KING, MARION WATER SYSTEM"	OKANOGAN	01	WELL #1	Well	Permanent			01/01/1970	
42061	B	DARRINGTON KINGDOM HALL	SNOHOMISH	01	AGB978  DUG  WELL 1	Well	Permanent			01/01/1970	
42064	B	KING S GLEN	KITSAP	01	Well #1	Well	Permanent			01/01/1970	
42067	B	KINGS COMMUNITY CHURCH	SPOKANE	01	WELL #1	Well	Permanent			01/01/1970	
42094	B	SWEET PEA WATER SYSTEM	SPOKANE	01	WELL # 1	Well	Permanent			01/01/1970	
42101	B	PERLEBERG/WEBER WATER SYSTEM	GRANT	01	WELL 1	Well	Permanent			01/01/1970	
42117	B	KOCH MATERIALS	FRANKLIN	01	WELL #1	Well	Permanent			01/01/1970	
42130	B	DAVIS WATER SYSTEM	STEVENS	01	WELL #1	Well	Permanent			01/01/1970	
42143	B	CHEWACK RIVER RANCH	OKANOGAN	01	Well #1	Well	Permanent			01/01/1970	
42156	B	"PETERSON, ELIZABETH WATER SYSTEM"	OKANOGAN	01	WELL 1	Well	Permanent			01/01/1970	
42166	B	SOUSHEK WATER SYSTEM	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
42172	B	KIONA MAINTENANCE SHOP	LEWIS	01	Well 01	Well	Permanent			01/01/1970	
42200	B	G.R. KRIK COMPANY	MASON	01	WELL #1	Well	Permanent			01/01/1970	
42201	B	"HANSEN,GLEN"	KING	01	HANSEN G	Well	Permanent			01/01/1970	
42214	B	"ARDELL, G."	KING	01	WELL	Well	Permanent			01/01/1970	
42227	B	HIGHLANDS NO 1	KING	01	WELL #1	Well	Permanent			01/01/1970	
42240	B	DIAMOND ACRES	KING	01	WELL #1	Well	Permanent			01/01/1970	
42251	B	MOUNTAIN RIDGE 246	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
42264	B	THIMBLEBERRY WATER ASSOCIATION	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
42271	B	304TH # 2 - 313	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
42284	B	EASTER DAY - 271	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
42291	B	GLEN ECHO WATER SYSTEM	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
42317	B	KEN WELL	KING	01	WELL #1	Well	Permanent			01/01/1970	
42330	B	"KLEIN, RAY"	KING	01	WELL #1	Well	Permanent			01/01/1970	
42343	B	"KERN, JIM"	KING	01	WELL #1	Well	Permanent			01/01/1970	
42356	B	BAIN #2	KING	01	WELL	Well	Permanent			01/01/1970	
42369	B	"HIGH COUNTRY OUTFITTERS/CAMP WAHOO,"	KITTITAS	01	Spring #1 - AFT355	Groundwater	Seasonal	DISINFECTION	"CHLORINATION, HYPOCHLORITE"	01/01/1970	
42395	B	PORTER HILL WATER SYSTEM	ISLAND	01	WELL AGA658	Well	Permanent			01/01/1970	
42408	B	BEGALKA/RAINIER-CENTRUM PROPERTIES	KITTITAS	01	BEGALKA/RAINIER WELL	Well	Permanent			01/01/1970	
42434	B	STICK POINT WATER SYSTEM	ISLAND	01	WELL	Well	Permanent			01/01/1970	
42450	B	KITSAP BAIT SALES	KITSAP	01	Well 01	Well	Permanent			01/01/1970	
42450	B	KITSAP BAIT SALES	KITSAP	02	Well 02	Well	Permanent			01/01/1970	
42451	B	SARA VISTA WATER SYSTEM	ISLAND	01	WELL #1 ALT126	Well	Permanent			01/01/1970	
42460	B	HERPOBLANAS	KITSAP	01	Well 01	Well	Permanent			01/01/1970	
42461	B	"EISENMANN, U."	KING	01	WELL #1	Well	Permanent			01/01/1970	
42474	B	LAGOON POINT ACRES WATER SYSTEM	ISLAND	01	WELL #1  APH128	Well	Permanent			08/01/1987	
42487	B	HANNAH ROAD WATER SYSTEM	KITTITAS	01	WELL 1 HANNAH RD	Well	Permanent			01/01/1970	
42501	B	BACONS MAKINS COMMUNITY WS	SNOHOMISH	01	WELL #1	Well	Permanent			01/01/1970	
42514	B	J T M WATER	KING	01	WELL #1	Well	Permanent			01/01/1970	
42527	B	LAKE CASSIDY ESTATES	SNOHOMISH	01	WELL #1	Well in Well Field	Permanent			01/01/1970	
42527	B	LAKE CASSIDY ESTATES	SNOHOMISH	02	WELL #2	Well in Well Field	Permanent			10/03/1991	
42527	B	LAKE CASSIDY ESTATES	SNOHOMISH	03	WELLS 1 & 2	Well Field	Permanent			10/08/1996	
42540	B	"HEADY, JACK"	KING	01	WELL #1	Well	Permanent			01/01/1970	
42579	B	SPARKLING WATER SYSTEM	SNOHOMISH	01	WELL #1	Well	Permanent			01/01/1970	
42592	B	UTLEY SPRINGS	SNOHOMISH	01	WELL	Well	Permanent			01/01/1970	
42605	B	BUCKMASTER WATER SYSTEM	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
42618	B	BONESS WATER SYSTEM (ROY)	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
42631	B	BUCHANAN WATER SYSTEM 2	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
42640	B	KITSAP YOUTH HOME-CENTRAL	KITSAP	01	Well 01	Well	Permanent			01/01/1970	
42641	B	"CHISHOLM, KEN"	KING	01	WELL #1	Well	Permanent			01/01/1970	
42651	B	"SHOPP, GERALD"	KING	01	WELL #1	Well	Permanent			01/01/1970	
42664	B	NORTHWEST ROAD WATER ASSN	WHATCOM	01	WELL #1	Well	Permanent			01/01/1970	
42691	B	173RD AVE WATER SYSTEM	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
42716	B	MCKENNA ESTATES - 267	PIERCE	01	WELL #1	Well	Permanent			01/01/1970	
