PWSID	Group	SystemName	County	SrcNum	Src_Name	SourceType	SourceUse	TrObjective	TrProcss	Src_EffectieDate	SRC_InactiveDate
61850	A	NORTHPORT WATER SYSTEM	STEVENS	3	WELL #3 - AHC082	WELL	PERMANENT			1970-01-01	NA
61947	A	NORTHWEST IMPROVEMENT COMPANY	SNOHOMISH	1	24050L/EVERETT	INTERTIE - TREATED	PERMANENT			1970-01-01	NA
61990	A	NORTHWEST TREK	PIERCE	1	WELL 1 ACN788	WELL IN WELL FIELD	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
61990	A	NORTHWEST TREK	PIERCE	2	WELL 2 ACN787	WELL IN WELL FIELD	EMERGENCY	DISINFECTION	CHLORINATION, HYPOCHLORITE	1999-01-29	NA
61990	A	NORTHWEST TREK	PIERCE	3	WELLS 1 & 2	WELL FIELD	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	2014-08-01	NA
62000	A	NORTHWEST WATER ASSOCIATION, INC	WHATCOM	1	WELL 1	WELL IN WELL FIELD	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
62000	A	NORTHWEST WATER ASSOCIATION, INC	WHATCOM	1	WELL 1	WELL IN WELL FIELD	PERMANENT	CORROSION CONTROL	AERATION/AIR STRIPPING	1970-01-01	NA
62000	A	NORTHWEST WATER ASSOCIATION, INC	WHATCOM	2	WELL 2	WELL IN WELL FIELD	PERMANENT	CORROSION CONTROL	AERATION/AIR STRIPPING	1970-01-01	NA
62000	A	NORTHWEST WATER ASSOCIATION, INC	WHATCOM	2	WELL 2	WELL IN WELL FIELD	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
62000	A	NORTHWEST WATER ASSOCIATION, INC	WHATCOM	3	WELL 3	WELL IN WELL FIELD	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
62000	A	NORTHWEST WATER ASSOCIATION, INC	WHATCOM	3	WELL 3	WELL IN WELL FIELD	PERMANENT	CORROSION CONTROL	AERATION/AIR STRIPPING	1970-01-01	NA
62000	A	NORTHWEST WATER ASSOCIATION, INC	WHATCOM	4	WELL 4	WELL IN WELL FIELD	PERMANENT	CORROSION CONTROL	AERATION/AIR STRIPPING	1970-01-01	NA
62000	A	NORTHWEST WATER ASSOCIATION, INC	WHATCOM	4	WELL 4	WELL IN WELL FIELD	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
62000	A	NORTHWEST WATER ASSOCIATION, INC	WHATCOM	5	WELL 5 - PETERSON WELL	WELL	PERMANENT			2008-10-09	2008-10-09
62000	A	NORTHWEST WATER ASSOCIATION, INC	WHATCOM	6	WELLS 1,2,3,4	WELL FIELD	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1991-01-11	NA
62000	A	NORTHWEST WATER ASSOCIATION, INC	WHATCOM	6	WELLS 1,2,3,4	WELL FIELD	PERMANENT	CORROSION CONTROL	AERATION/AIR STRIPPING	1991-01-11	NA
62000	A	NORTHWEST WATER ASSOCIATION, INC	WHATCOM	7	FERNDALE	INTERTIE - UNTREATED	PERMANENT			2008-10-06	NA
62020	A	APPLE KING LLC	YAKIMA	1	WELL #1 -  AFK960	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
62021	A	COUNTRY MEADOWS EAST WATER SYS #2	PIERCE	1	COUNTRY MEADOWS #2 AEF336	WELL	PERMANENT			1970-01-01	NA
62021	A	COUNTRY MEADOWS EAST WATER SYS #2	PIERCE	2	WELL 2 CME #4 WELL1 ACA204	WELL	PERMANENT	IRON & MANGANESE REMOVAL	ION EXCHANGE	1998-12-10	NA
62034	A	SUNWOOD WATER SYSTEM	PIERCE	1	WELL #1	WELL	PERMANENT	IRON & MANGANESE REMOVAL	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
62034	A	SUNWOOD WATER SYSTEM	PIERCE	1	WELL #1	WELL	PERMANENT	IRON & MANGANESE REMOVAL	FILTRATION, GRNSND/CATALYTIC MEDIA	1970-01-01	NA
62034	A	SUNWOOD WATER SYSTEM	PIERCE	1	WELL #1	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
62034	A	SUNWOOD WATER SYSTEM	PIERCE	2	WELL #2	WELL	EMERGENCY			2004-05-10	NA
62135	A	NORTHWOOD PARK SYSTEM	WHATCOM	1	WELL AGK339	WELL	PERMANENT	CORROSION CONTROL	PH ADJUSTMENT	1970-01-01	NA
62150	A	NORTHWOOD WATER ASSOCIATION	WHATCOM	1	WELL # 1	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
62514	A	GORGE AMPHITHEATRE	GRANT	1	SUMMER MUSIC THEATER	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
62514	A	GORGE AMPHITHEATRE	GRANT	2	WINERY WELL	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1995-07-01	NA
62514	A	GORGE AMPHITHEATRE	GRANT	3	CONCERT CAMPING INC	INTERTIE - TREATED	EMERGENCY	DISINFECTION	CHLORINATION, HYPOCHLORITE	2015-02-04	NA
62640	A	O-ZI-YA DIV #2 WATER SYSTEM	ISLAND	1	BCB758 WELL 2	WELL	PERMANENT			1970-01-01	NA
62640	A	O-ZI-YA DIV #2 WATER SYSTEM	ISLAND	2	AGA715 WELL 1	WELL	PERMANENT			1994-02-28	NA
62650	A	OAK HARBOR, CITY OF	ISLAND	1	02200C/ANACORTES	INTERTIE - UNTREATED	PERMANENT	DENTAL HEALTH	FLUORIDATION	1970-01-01	NA
62650	A	OAK HARBOR, CITY OF	ISLAND	11	AGA866 WELL 8	WELL	PERMANENT	DENTAL HEALTH	FLUORIDATION	1970-01-01	NA
62650	A	OAK HARBOR, CITY OF	ISLAND	11	AGA866 WELL 8	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
62650	A	OAK HARBOR, CITY OF	ISLAND	12	AGA865 WELL 9	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
62650	A	OAK HARBOR, CITY OF	ISLAND	12	AGA865 WELL 9	WELL	PERMANENT	DENTAL HEALTH	FLUORIDATION	1970-01-01	NA
62650	A	OAK HARBOR, CITY OF	ISLAND	14	AGA887 WELL 11	WELL	PERMANENT	DENTAL HEALTH	FLUORIDATION	1970-01-01	NA
62650	A	OAK HARBOR, CITY OF	ISLAND	14	AGA887 WELL 11	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
62651	A	GRUB & MORE	SPOKANE	1	WELL #1- AEH248	WELL	PERMANENT			2009-06-18	NA
62675	A	OAK PARK	MASON	1	WELL A  ABS092	WELL	PERMANENT			1970-01-01	NA
62675	A	OAK PARK	MASON	2	WELL  B  ABS093	WELL	PERMANENT			1991-12-26	NA
62695	A	OAKDELL EGG FARMS INC	FRANKLIN	1	WELL #1	WELL	EMERGENCY			1970-01-01	NA
62695	A	OAKDELL EGG FARMS INC	FRANKLIN	2	WELL #2	WELL IN WELL FIELD	PERMANENT			2002-08-09	NA
62695	A	OAKDELL EGG FARMS INC	FRANKLIN	3	WELL #3	WELL IN WELL FIELD	PERMANENT			2002-09-25	NA
62695	A	OAKDELL EGG FARMS INC	FRANKLIN	4	WF/S02,S03	WELL FIELD	PERMANENT			2002-09-25	NA
62700	A	OAKESDALE, TOWN OF	WHITMAN	2	WELL #4 - AGG170	WELL	PERMANENT			1970-01-01	NA
62700	A	OAKESDALE, TOWN OF	WHITMAN	3	WELL #5 - AGG168	WELL	PERMANENT			1970-01-01	NA
62750	A	OAKVILLE, CITY OF	GRAYS HARBOR	1	WELL #1 AAO790 OAKVILLE	WELL	PERMANENT			1970-01-01	NA
62750	A	OAKVILLE, CITY OF	GRAYS HARBOR	2	WELL #2 MONITORING WELL	WELL	EMERGENCY			2007-07-06	2007-07-06
62750	A	OAKVILLE, CITY OF	GRAYS HARBOR	3	WELL #3 AGF069 8"	WELL	PERMANENT			1999-04-30	NA
62998	A	OCEAN PARK RETREAT CTR AND U M CMP	PACIFIC	1	WELL #1 AGP138	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
62998	A	OCEAN PARK RETREAT CTR AND U M CMP	PACIFIC	2	WELL #2	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	2007-08-03	NA
62998	A	OCEAN PARK RETREAT CTR AND U M CMP	PACIFIC	3	WELL #3 AGP139	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
63000	A	NORTH BEACH WATER	PACIFIC	1	NORTH WELL #1 AGP146	WELL	EMERGENCY			1970-01-01	NA
63000	A	NORTH BEACH WATER	PACIFIC	2	NORTH WELL #2 AGP145	WELL	EMERGENCY			1970-01-01	NA
63000	A	NORTH BEACH WATER	PACIFIC	3	NORTH WELL #3 AGP147	WELL	EMERGENCY			1970-01-01	NA
63000	A	NORTH BEACH WATER	PACIFIC	4	NORTH WELL #4 WW AGP149	WELL IN WELL FIELD	PERMANENT			1970-01-01	NA
63000	A	NORTH BEACH WATER	PACIFIC	5	NORTH WELL #5 WW NO TAG	WELL IN WELL FIELD	PERMANENT			1970-01-01	NA
63000	A	NORTH BEACH WATER	PACIFIC	6	NORTH WF (S04,5,7,8 & 9)	WELL FIELD	PERMANENT	IRON & MANGANESE REMOVAL	FILTRATION, PRESSURE SAND	1995-12-01	NA
63000	A	NORTH BEACH WATER	PACIFIC	6	NORTH WF (S04,5,7,8 & 9)	WELL FIELD	PERMANENT	DISINFECTION	OZONATION	1995-12-01	NA
63000	A	NORTH BEACH WATER	PACIFIC	6	NORTH WF (S04,5,7,8 & 9)	WELL FIELD	PERMANENT	IRON & MANGANESE REMOVAL	OZONATION	1995-12-01	NA
63000	A	NORTH BEACH WATER	PACIFIC	7	NORTH WELL #6 WW  AGP152	WELL IN WELL FIELD	PERMANENT			1998-11-14	NA
63000	A	NORTH BEACH WATER	PACIFIC	8	NORTH WELL #7 WW  AGP148	WELL IN WELL FIELD	PERMANENT			1998-11-14	NA
63000	A	NORTH BEACH WATER	PACIFIC	9	NORTH WELL #8 WW  AGP151	WELL IN WELL FIELD	PERMANENT			1998-11-14	NA
63000	A	NORTH BEACH WATER	PACIFIC	10	SOUTH WELL #1 20051/PWC S01 AGP154	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	FILTRATION, PRESSURE SAND	2008-11-04	NA
63000	A	NORTH BEACH WATER	PACIFIC	10	SOUTH WELL #1 20051/PWC S01 AGP154	WELL	EMERGENCY	DISINFECTON BYPRODUCTS CONTROL	OZONATION	2008-11-04	NA
63000	A	NORTH BEACH WATER	PACIFIC	10	SOUTH WELL #1 20051/PWC S01 AGP154	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	OZONATION	2008-11-04	NA
63000	A	NORTH BEACH WATER	PACIFIC	10	SOUTH WELL #1 20051/PWC S01 AGP154	WELL	EMERGENCY	DISINFECTION	OZONATION	2008-11-04	NA
63000	A	NORTH BEACH WATER	PACIFIC	10	SOUTH WELL #1 20051/PWC S01 AGP154	WELL	EMERGENCY	ORGANICS AND COLOR REMOVAL	OZONATION	2008-11-04	NA
63000	A	NORTH BEACH WATER	PACIFIC	10	SOUTH WELL #1 20051/PWC S01 AGP154	WELL	EMERGENCY	TASTE/ODOR CONTROL & DECHLORINATION	OZONATION	2008-11-04	NA
63000	A	NORTH BEACH WATER	PACIFIC	11	SOUTH WELL #2 20051/PWC S02 AGP155	WELL	EMERGENCY	TASTE/ODOR CONTROL & DECHLORINATION	OZONATION	2008-11-04	NA
63000	A	NORTH BEACH WATER	PACIFIC	11	SOUTH WELL #2 20051/PWC S02 AGP155	WELL	EMERGENCY	ORGANICS AND COLOR REMOVAL	OZONATION	2008-11-04	NA
63000	A	NORTH BEACH WATER	PACIFIC	11	SOUTH WELL #2 20051/PWC S02 AGP155	WELL	EMERGENCY	DISINFECTION	OZONATION	2008-11-04	NA
63000	A	NORTH BEACH WATER	PACIFIC	11	SOUTH WELL #2 20051/PWC S02 AGP155	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	OZONATION	2008-11-04	NA
63000	A	NORTH BEACH WATER	PACIFIC	11	SOUTH WELL #2 20051/PWC S02 AGP155	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	FILTRATION, RAPID SAND	2008-11-04	NA
63000	A	NORTH BEACH WATER	PACIFIC	11	SOUTH WELL #2 20051/PWC S02 AGP155	WELL	EMERGENCY	DISINFECTON BYPRODUCTS CONTROL	OZONATION	2008-11-04	NA
63000	A	NORTH BEACH WATER	PACIFIC	12	SOUTH WELL #4 20051/PWC S04 AGP153	WELL	EMERGENCY	DISINFECTON BYPRODUCTS CONTROL	OZONATION	2008-11-04	2011-08-04
63000	A	NORTH BEACH WATER	PACIFIC	12	SOUTH WELL #4 20051/PWC S04 AGP153	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	FILTRATION, PRESSURE SAND	2008-11-04	2011-08-04
63000	A	NORTH BEACH WATER	PACIFIC	12	SOUTH WELL #4 20051/PWC S04 AGP153	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	OZONATION	2008-11-04	2011-08-04
63000	A	NORTH BEACH WATER	PACIFIC	12	SOUTH WELL #4 20051/PWC S04 AGP153	WELL	EMERGENCY	DISINFECTION	OZONATION	2008-11-04	2011-08-04
63000	A	NORTH BEACH WATER	PACIFIC	12	SOUTH WELL #4 20051/PWC S04 AGP153	WELL	EMERGENCY	ORGANICS AND COLOR REMOVAL	OZONATION	2008-11-04	2011-08-04
63000	A	NORTH BEACH WATER	PACIFIC	12	SOUTH WELL #4 20051/PWC S04 AGP153	WELL	EMERGENCY	TASTE/ODOR CONTROL & DECHLORINATION	OZONATION	2008-11-04	2011-08-04
63005	A	OCEAN SHORES OUTDOOR CLUB	GRAYS HARBOR	1	WELL #1 INACTIVE	WELL	EMERGENCY	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	2005-05-13
63005	A	OCEAN SHORES OUTDOOR CLUB	GRAYS HARBOR	2	WELL #2  AES688	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	2001-04-13	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	1	WELL #1 AGF021	WELL	EMERGENCY	ORGANICS AND COLOR REMOVAL	ION EXCHANGE	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	1	WELL #1 AGF021	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	FILTRATION, GRNSND/CATALYTIC MEDIA	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	1	WELL #1 AGF021	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	FILTRATION, PRESSURE SAND	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	1	WELL #1 AGF021	WELL	EMERGENCY	DISINFECTION	CHLORINATION, GASEOUS	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	1	WELL #1 AGF021	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	CHLORINATION, GASEOUS	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	1	WELL #1 AGF021	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	PERMANGANATE	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	2	WELL #2  AFG022	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	PERMANGANATE	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	2	WELL #2  AFG022	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	CHLORINATION, GASEOUS	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	2	WELL #2  AFG022	WELL	EMERGENCY	DISINFECTION	CHLORINATION, GASEOUS	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	2	WELL #2  AFG022	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	FILTRATION, RAPID SAND	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	2	WELL #2  AFG022	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	FILTRATION, GRNSND/CATALYTIC MEDIA	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	2	WELL #2  AFG022	WELL	EMERGENCY	ORGANICS AND COLOR REMOVAL	ION EXCHANGE	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	3	WELL #3 AGF024	WELL	EMERGENCY	ORGANICS AND COLOR REMOVAL	ION EXCHANGE	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	3	WELL #3 AGF024	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	FILTRATION, GRNSND/CATALYTIC MEDIA	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	3	WELL #3 AGF024	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	FILTRATION, RAPID SAND	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	3	WELL #3 AGF024	WELL	EMERGENCY	DISINFECTION	CHLORINATION, GASEOUS	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	3	WELL #3 AGF024	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	CHLORINATION, GASEOUS	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	3	WELL #3 AGF024	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	PERMANGANATE	1970-01-01	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	4	WELL #4 WW AGF023	WELL IN WELL FIELD	PERMANENT			1993-01-14	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	5	WELL #5	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	FILTRATION, GRNSND/CATALYTIC MEDIA	2001-08-01	2001-08-01
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	5	WELL #5	WELL	EMERGENCY	ORGANICS AND COLOR REMOVAL	ION EXCHANGE	2001-08-01	2001-08-01
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	5	WELL #5	WELL	EMERGENCY	DISINFECTION	CHLORINATION, GASEOUS	2001-08-01	2001-08-01
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	5	WELL #5	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	FILTRATION, RAPID SAND	2001-08-01	2001-08-01
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	5	WELL #5	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	PERMANGANATE	2001-08-01	2001-08-01
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	5	WELL #5	WELL	EMERGENCY	IRON & MANGANESE REMOVAL	CHLORINATION, GASEOUS	2001-08-01	2001-08-01
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	11	WELL #11 WW AEC921  8"	WELL IN WELL FIELD	PERMANENT			2008-10-29	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	12	WELL #12 WW AEC922  8"	WELL IN WELL FIELD	PERMANENT			2008-10-29	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	13	WELL #13 WW AEC925  8"	WELL IN WELL FIELD	PERMANENT			2008-10-29	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	14	WF (S04, 11, 12, 13 & 15)	WELL FIELD	PERMANENT	IRON & MANGANESE REMOVAL	FILTRATION, GRNSND/CATALYTIC MEDIA	2008-10-29	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	14	WF (S04, 11, 12, 13 & 15)	WELL FIELD	PERMANENT	ORGANICS AND COLOR REMOVAL	ION EXCHANGE	2008-10-29	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	14	WF (S04, 11, 12, 13 & 15)	WELL FIELD	PERMANENT	DISINFECTION	CHLORINATION, GASEOUS	2008-10-29	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	14	WF (S04, 11, 12, 13 & 15)	WELL FIELD	PERMANENT	ORGANICS AND COLOR REMOVAL	PERMANGANATE	2008-10-29	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	14	WF (S04, 11, 12, 13 & 15)	WELL FIELD	PERMANENT	IRON & MANGANESE REMOVAL	CHLORINATION, GASEOUS	2008-10-29	NA
63008	A	OCEAN SHORES WATER DEPT	GRAYS HARBOR	15	WELL #9 WW AEC855  8"	WELL IN WELL FIELD	PERMANENT			2011-08-08	NA
63012	A	OCEAN SPRAY CRANBERRIES	GRAYS HARBOR	1	WELL #5 ABR887	WELL	PERMANENT			2003-10-31	2003-10-31
63012	A	OCEAN SPRAY CRANBERRIES	GRAYS HARBOR	2	WELL #1 AGF016	WELL	SEASONAL			2003-06-03	NA
63012	A	OCEAN SPRAY CRANBERRIES	GRAYS HARBOR	3	WELL #6 AHL350	WELL	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	FILTRATION, BAG/CARTRIDGE	2003-07-16	NA
63017	A	OCEAN CITY CAMPGROUND	GRAYS HARBOR	1	WELL 1 SAND POINT	WELL	PERMANENT			2003-08-21	NA
63050	A	ODESSA	LINCOLN	1	WELL #2 - AFA202	WELL	EMERGENCY			1970-01-01	NA
63050	A	ODESSA	LINCOLN	2	WELL #3 - ABR073	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
63050	A	ODESSA	LINCOLN	3	WELL #4 - ABR564	WELL	SEASONAL	TASTE/ODOR CONTROL & DECHLORINATION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
63105	A	ODLIN PARK	SAN JUAN	1	AFL624 WELL 1	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
63130	A	OFFUT LAKE RESORT	THURSTON	1	WELL #1 AHF159	WELL	PERMANENT			1970-01-01	NA
63130	A	OFFUT LAKE RESORT	THURSTON	2	WELL #2 BBE771  6"	WELL	PERMANENT			2013-04-05	NA
63131	A	MEADOW WOOD COMMUNITY	THURSTON	1	WELL #1 AKB348	WELL	PERMANENT	CORROSION CONTROL	PH ADJUSTMENT	1970-01-01	NA
63200	A	OKANOGAN WATER DEPARTMENT, CITY OF	OKANOGAN	1	ALMA PARK	WELL	EMERGENCY			1995-09-13	1995-09-13
63200	A	OKANOGAN WATER DEPARTMENT, CITY OF	OKANOGAN	2	WELL #2 - ABR535	WELL	PERMANENT			1970-01-01	NA
63200	A	OKANOGAN WATER DEPARTMENT, CITY OF	OKANOGAN	3	WELL #3 - AGJ158	WELL	SEASONAL			1970-01-01	NA
63200	A	OKANOGAN WATER DEPARTMENT, CITY OF	OKANOGAN	4	WELL #4 - AGJ157	WELL	SEASONAL	IRON & MANGANESE REMOVAL	FILTRATION, GRNSND/CATALYTIC MEDIA	1970-01-01	NA
63200	A	OKANOGAN WATER DEPARTMENT, CITY OF	OKANOGAN	4	WELL #4 - AGJ157	WELL	SEASONAL	INORGANICS REMOVAL/TREATMENT	OTHER PROCESSES/OBJECTIVES	1970-01-01	NA
63200	A	OKANOGAN WATER DEPARTMENT, CITY OF	OKANOGAN	5	SALMON CREEK SPRING AGJ159 - (GWI)	GROUNDWATER	PERMANENT	DISINFECTION	CHLORINATION, GASEOUS	1970-01-01	2003-07-02
63200	A	OKANOGAN WATER DEPARTMENT, CITY OF	OKANOGAN	6	WELL #5 - AGJ156	WELL	PERMANENT			1970-01-01	NA
63201	A	CLARK COUNTY SADDLE CLUB	CLARK	1	WELL #1 ABS163	WELL	PERMANENT			1970-01-01	NA
63210	A	PHELPS ROAD	KITSAP	1	WELL #1 AAC014 PHELPS RD	WELL	EMERGENCY			2010-01-05	NA
63210	A	PHELPS ROAD	KITSAP	2	WELL #2 AAC013  PHELPS RD	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1992-11-23	NA
63212	A	OLALLA GUEST LODGE	KITSAP	1	WELL #1 AEK806	WELL	PERMANENT			1970-01-01	NA
63212	A	OLALLA GUEST LODGE	KITSAP	2	02273/OLLALA HOUSING	INTERTIE - UNTREATED	EMERGENCY			2008-07-21	NA
63213	A	OLALLA SCHOOL	KITSAP	1	WELL #1 ABP550	WELL	PERMANENT			1970-01-01	NA
63213	A	OLALLA SCHOOL	KITSAP	2	WELL #2 BHX084 6" UNAPPROVED	WELL	PERMANENT			2014-10-14	NA
63215	A	OLALLA	KITSAP	1	WELL #1 AAC483	WELL	PERMANENT			1970-01-01	NA
63215	A	OLALLA	KITSAP	2	WELL #2 76920/SEA VIEW S01 AAE024	WELL	PERMANENT			2008-03-10	NA
63240	A	LAKE PLEASANT MOBILE HOME & RV PARK	CLALLAM	1	WELL #1A AGP300	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1971-10-07	NA
63277	A	MAPLE GROVE	CLALLAM	1	WELL #1 AGP271 MAPLEGROVE	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1990-11-05	NA
63277	A	MAPLE GROVE	CLALLAM	2	WELL #2 AGP272 MAPLEGROVE	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1990-11-05	NA
63350	A	OLD SETTLERS WATER ASSOCIATION	WHATCOM	1	WELL #1	WELL	EMERGENCY			2009-02-13	2009-02-13
63350	A	OLD SETTLERS WATER ASSOCIATION	WHATCOM	2	WELL #3 & #4	WELL FIELD	PERMANENT			1970-01-01	NA
63350	A	OLD SETTLERS WATER ASSOCIATION	WHATCOM	3	WELL #2	WELL	EMERGENCY			1999-03-04	1999-03-04
63350	A	OLD SETTLERS WATER ASSOCIATION	WHATCOM	4	WELL #3	WELL IN WELL FIELD	PERMANENT			1998-05-01	NA
63350	A	OLD SETTLERS WATER ASSOCIATION	WHATCOM	5	WELL #4	WELL IN WELL FIELD	PERMANENT			1998-05-01	NA
63381	A	CLASSIC HEIGHTS	THURSTON	1	WELL #1 AAF122	WELL	PERMANENT			1970-01-01	NA
63381	A	CLASSIC HEIGHTS	THURSTON	4	WELL #2 AAA963 - 96125/ WFE WELL #1	WELL	PERMANENT			2004-12-20	NA
63384	A	MCDONALDS OF NAPAVINE	LEWIS	1	WELL #1 AFC705	WELL	PERMANENT			1970-01-01	NA
63400	A	OLGA WATER USERS INC	SAN JUAN	1	CASCADE STREAM	SURFACE	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
63400	A	OLGA WATER USERS INC	SAN JUAN	1	CASCADE STREAM	SURFACE	PERMANENT	PARTICULATE (TURBIDITY) REMOVAL	FILTRATION, SLOW SAND	1970-01-01	NA
63408	A	CHELAN CO PUD - OLLALA CANYON	CHELAN	1	SPRING #1	GROUNDWATER	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
63410	A	OLMAN POINT TRACTS CLUB	PIERCE	1	WELL #1 AAD970	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1970-01-01	NA
63448	A	OLYMPIC TRAILS WATER SUPPLY	MASON	1	WELL #1 BAJ552	WELL	PERMANENT	DISINFECTION	CHLORINATION, HYPOCHLORITE	1996-03-29	NA
